release_date,movie,production_budget,domestic_gross,worldwide_gross
03/09/2012,Silent House,"$2,000,000","$12,739,737","$16,610,760"
03/09/2010,Hachiko: A Dog's Story,"$16,000,000",$0,"$47,707,417"
03/09/2007,The Ultimate Gift,"$9,000,000","$3,438,735","$3,438,735"
03/09/2007,The Namesake,"$8,500,000","$13,610,521","$20,288,774"
03/09/2007,Gwoemul,"$12,000,000","$2,201,923","$92,618,117"
03/09/2007,300,"$60,000,000","$210,614,939","$454,161,935"
03/09/2001,Get Over It,"$10,000,000","$11,560,259","$19,860,259"
03/09/2001,Company Man,"$12,000,000","$146,028","$622,273"
03/09/2001,15 Minutes,"$42,000,000","$24,375,436","$56,331,864"
03/09/2001,Dayereh,"$10,000","$673,780","$673,780"
03/09/1994,Four Weddings and a Funeral,"$4,500,000","$52,700,832","$242,895,809"
03/09/1984,Splash,"$8,000,000","$62,599,495","$62,599,495"
03/09/1984,The Hotel New Hampshire,"$7,500,000","$5,142,858","$5,142,858"
03/09/1962,State Fair,"$4,500,000","$3,500,000","$3,500,000"
03/09/1933,42nd Street,"$439,000","$1,438,000","$2,281,000"
03/08/2019,Captain Marvel,"$175,000,000","$426,525,952","$1,123,061,550"
03/08/2016,Out of the Inferno,"$19,000,000",$0,$0
03/08/2016,Savva. Serdtse voyna,"$30,000,000",$0,"$5,015,080"
03/08/2013,Oz the Great and Powerful,"$200,000,000","$234,770,996","$490,359,051"
03/08/2013,Dead Man Down,"$30,000,000","$10,895,295","$19,599,974"
03/08/2002,Men with Brooms,"$7,500,000","$4,239,767","$4,239,767"
03/08/2002,All About the Benjamins,"$14,000,000","$25,482,931","$25,873,145"
03/08/2002,The Time Machine,"$80,000,000","$56,684,819","$98,983,590"
03/08/1996,Fargo,"$7,000,000","$24,567,751","$51,204,567"
03/08/1991,Nikita,"$7,000,000","$5,017,971","$5,017,971"
03/07/2017,Departure,"$1,100,000",$0,"$27,561"
03/07/2014,The Face of Love,"$4,000,000","$385,069","$1,158,877"
03/07/2014,300: Rise of an Empire,"$110,000,000","$106,580,051","$330,780,051"
03/07/2014,The Grand Budapest Hotel,"$31,000,000","$59,076,019","$163,981,261"
03/07/2014,Mr. Peabody & Sherman,"$145,000,000","$111,506,430","$269,806,430"
03/07/2008,é·æ±ä¸è (CJ7),"$20,000,000","$206,678","$47,300,771"
03/07/2008,The Bank Job,"$20,000,000","$30,060,660","$66,143,005"
03/07/2008,Snow Angels,"$1,500,000","$402,858","$414,404"
03/07/2008,"10,000 B.C.","$105,000,000","$94,784,201","$269,065,678"
03/07/2008,Married Life,"$12,000,000","$1,506,998","$2,975,188"
03/07/2003,Nowhere in Africa,"$6,500,000","$6,173,485","$6,173,485"
03/07/2003,Tears of the Sun,"$75,000,000","$43,632,458","$85,632,458"
03/07/2003,Irreversible,"$5,400,000","$792,200","$8,133,256"
03/07/2003,Bringing Down the House,"$20,000,000","$132,675,402","$164,675,402"
03/07/1986,A Room with a View,"$3,000,000","$20,966,644","$20,966,644"
03/07/1986,Highlander,"$16,000,000","$5,900,000","$12,900,000"
03/07/1980,Coal Miner's Daughter,"$15,000,000","$67,182,787","$67,182,787"
03/07/1965,The Train,"$5,800,000","$6,800,000","$6,800,000"
03/06/2015,The Second Best Exotic Marigold Hotel,"$10,000,000","$33,078,266","$90,384,306"
03/06/2015,Road Hard,"$1,500,000","$113,169","$113,169"
03/06/2015,Unfinished Business,"$35,000,000","$10,219,501","$13,214,051"
03/06/2015,Chappie,"$49,000,000","$31,569,268","$105,002,056"
03/06/2012,High Road,"$546,173",$0,$0
03/06/2009,Watchmen,"$138,000,000","$107,509,799","$186,976,250"
03/06/1998,Love and Death on Long Island,"$4,030,000","$2,542,264","$2,542,264"
03/06/1998,Twilight,"$20,000,000","$15,055,091","$15,055,091"
03/06/1998,The Big Lebowski,"$15,000,000","$17,498,804","$46,189,568"
03/06/1992,The Lawnmower Man,"$10,000,000","$32,100,816","$32,100,816"
03/06/1987,Lethal Weapon,"$15,000,000","$65,192,350","$120,192,350"
03/05/2010,Alice in Wonderland,"$200,000,000","$334,191,110","$1,025,491,110"
03/05/2010,Brooklyn's Finest,"$17,000,000","$27,163,593","$39,233,233"
03/05/2010,The Secret of Kells,"$8,000,000","$690,290","$3,582,797"
03/05/2004,Starsky & Hutch,"$60,000,000","$88,200,225","$170,200,225"
03/05/2004,Hidalgo,"$78,000,000","$67,286,731","$108,086,731"
03/05/1999,Analyze This,"$30,000,000","$106,885,658","$176,885,658"
03/05/1999,"Lock, Stock and Two Smoking Barrels","$1,350,000","$3,897,569","$28,356,188"
03/05/1999,Cruel Intentions,"$11,000,000","$38,665,260","$76,238,901"
03/05/1997,The Watermelon Woman,"$300,000","$42,735","$42,735"
03/04/2016,Whiskey Tango Foxtrot,"$35,000,000","$23,083,334","$25,350,747"
03/04/2016,They Will Have to Kill Us First,"$600,000",$0,"$7,943"
03/04/2016,Zootopia,"$150,000,000","$341,268,248","$1,019,429,616"
03/04/2016,London Has Fallen,"$60,000,000","$62,524,260","$195,194,085"
03/04/2016,The Other Side of the Door,"$5,000,000","$3,000,342","$12,905,107"
03/04/2014,Wicked Blood,"$3,500,000",$0,$0
03/04/2011,The Adjustment Bureau,"$50,200,000","$62,495,645","$126,931,325"
03/04/2011,Take Me Home Tonight,"$19,000,000","$6,928,068","$7,576,604"
03/04/2011,Rango,"$135,000,000","$123,477,607","$245,724,600"
03/04/2011,Akmareul Boatda,"$6,000,000","$129,210","$13,168,809"
03/04/2011,Beastly,"$17,000,000","$27,865,571","$38,028,230"
03/04/2005,Be Cool,"$75,000,000","$55,849,401","$94,944,017"
03/04/2005,The Pacifier,"$56,000,000","$113,006,880","$198,006,880"
03/04/2005,The Jacket,"$28,500,000","$6,301,131","$15,452,978"
03/04/2005,Dear Frankie,"$4,600,000","$1,340,891","$3,099,369"
03/04/1988,Prison,"$4,000,000","$354,704","$354,704"
03/03/2017,Table 19,"$5,000,000","$3,614,896","$4,620,399"
03/03/2017,Logan,"$127,000,000","$226,277,068","$615,461,394"
03/03/2017,Before I Fall,"$5,000,000","$12,241,072","$18,945,682"
03/03/2015,To Write Love On Her Arms,"$3,400,000",$0,$0
03/03/2015,Ask Me Anything,"$950,000",$0,$0
03/03/2006,Dave Chappelle's Block Party,"$3,000,000","$11,718,595","$12,051,924"
03/03/2006,16 Blocks,"$45,000,000","$36,895,141","$65,595,141"
03/03/2006,Ultraviolet,"$30,000,000","$18,522,064","$30,962,112"
03/03/2006,Aquamarine,"$12,000,000","$18,597,342","$22,978,953"
03/03/2006,Joyeux NoÃ«l,"$22,000,000","$1,054,361","$23,134,075"
03/03/2000,The Next Best Thing,"$25,000,000","$14,983,572","$24,355,762"
03/03/2000,What Planet Are You From?,"$50,000,000","$6,291,602","$6,291,602"
03/03/2000,Ghost Dog: The Way of the Samurai,"$2,000,000","$3,330,230","$10,672,492"
03/03/2000,Drowning Mona,"$16,000,000","$15,427,192","$15,980,376"
03/02/2018,Red Sparrow,"$69,000,000","$46,874,505","$145,951,861"
03/02/2018,Death Wish,"$30,000,000","$34,017,028","$48,575,965"
03/02/2012,Tim and Eric's Billion Dollar Movie,"$3,000,000","$201,436","$223,652"
03/02/2012,Doctor Seuss' The Lorax,"$67,500,000","$214,030,500","$350,976,753"
03/02/2012,Project X,"$12,000,000","$54,731,865","$103,028,188"
03/02/2007,Zodiac,"$85,000,000","$33,080,084","$83,080,084"
03/02/2007,Wild Hogs,"$60,000,000","$168,213,584","$253,555,383"
03/02/2007,Black Snake Moan,"$15,000,000","$9,396,870","$10,951,153"
03/02/2001,The Caveman's Valentine,"$13,500,000","$687,081","$892,506"
03/02/2001,See Spot Run,"$16,000,000","$33,357,476","$43,057,552"
03/02/2001,The Widow of St. Pierre,"$13,000,000","$3,058,380","$3,058,380"
03/02/2001,The Mexican,"$40,000,000","$66,808,615","$145,238,250"
03/02/1990,The Hunt for Red October,"$30,000,000","$120,709,866","$200,500,000"
03/02/1984,Repo Man,"$1,500,000","$2,300,000","$2,300,000"
03/02/1965,The Sound of Music,"$8,200,000","$163,214,286","$286,214,286"
03/01/2016,1982,"$1,000,000",$0,$0
03/01/2013,Phantom,"$18,000,000","$1,034,589","$1,199,510"
03/01/2013,Ernest et Celestine,"$12,500,000","$292,562","$9,376,444"
03/01/2013,The Last Exorcism Part II,"$4,000,000","$15,179,303","$25,448,707"
03/01/2013,The Sweeney,"$4,500,000","$26,345","$8,000,366"
03/01/2013,The Lost Medallion: The Adventures of Billy Stone,"$2,500,000","$549,632","$549,632"
03/01/2013,Jack the Giant Slayer,"$195,000,000","$65,187,603","$197,687,603"
03/01/2013,Stoker,"$12,000,000","$1,703,125","$12,034,913"
03/01/2013,21 and Over,"$13,000,000","$25,682,380","$42,195,766"
03/01/2002,We Were Soldiers,"$70,000,000","$78,120,196","$114,658,262"
03/01/2002,The Calling,"$160,000","$32,092","$32,092"
03/01/2002,40 Days and 40 Nights,"$17,000,000","$37,939,782","$95,092,667"
03/01/2000,3 Strikes,"$4,000,000","$9,821,335","$9,821,335"
03/01/1996,Up Close & Personal,"$60,000,000","$51,045,801","$100,645,801"
03/01/1995,Tank Girl,"$25,000,000","$4,064,333","$4,064,333"
03/01/1992,Night on Earth,"$2,000,000","$2,015,000","$2,022,893"
03/01/1991,Haakon Haakonsen,"$8,500,000","$15,024,232","$15,024,232"
03/01/1991,The Doors,"$40,000,000","$34,416,893","$34,416,893"
03/01/1989,New York Stories,"$15,000,000","$10,763,469","$10,763,469"
03/01/1987,Hollywood Shuffle,"$100,000","$5,228,617","$5,228,617"
02/29/2008,Semi-Pro,"$55,000,000","$33,479,698","$43,980,363"
02/29/2008,The Other Boleyn Girl,"$40,000,000","$26,814,957","$78,269,970"
02/28/2014,Non-Stop,"$50,000,000","$91,742,160","$222,383,055"
02/28/2014,The Lunchbox,"$1,700,000","$4,231,500","$12,231,500"
02/28/2014,Son of God,"$22,000,000","$59,700,064","$70,949,793"
02/28/2003,Cradle 2 the Grave,"$25,000,000","$34,657,731","$56,434,942"
02/28/2003,Spider,"$10,000,000","$1,641,788","$1,641,788"
02/28/2003,Poolhall Junkies,"$4,000,000","$563,711","$563,711"
02/28/1997,Kama Sutra,"$3,000,000","$4,109,095","$4,109,095"
02/28/1997,Smilla's Sense of Snow,"$35,000,000","$2,221,994","$2,221,994"
02/28/1997,Donnie Brasco,"$35,000,000","$41,954,997","$65,303,052"
02/28/1992,Memoirs of an Invisible Man,"$40,000,000","$14,358,033","$14,358,033"
02/27/2015,Praia do Futuro,"$4,000,000","$20,620","$760,678"
02/27/2015,The Lazarus Effect,"$5,000,000","$25,801,570","$38,359,310"
02/27/2015,Butterfly Girl,"$180,000","$17,503","$17,503"
02/27/2015,Focus,"$65,000,000","$53,862,963","$168,065,700"
02/27/2009,Street Fighter: The Legend of Chun-Li,"$50,000,000","$8,742,261","$12,660,287"
02/27/2009,Scott Walker: 30 Century Man,"$500,000","$6,840","$77,121"
02/27/2004,Club Dread,"$8,500,000","$5,001,655","$7,573,551"
02/27/2004,Twisted,"$50,000,000","$25,195,050","$40,119,848"
02/27/2004,Decoys,"$5,000,000","$84,733","$96,760"
02/27/2004,"Good Bye, Lenin!","$6,400,000","$4,063,859","$79,384,539"
02/27/1998,An Alan Smithee Film: Burn Hollywood Burn,"$10,000,000","$45,779","$45,779"
02/27/1998,Dark City,"$27,000,000","$14,435,076","$27,257,061"
02/27/1987,A Nightmare On Elm Street 3: Dream Warriors,"$5,000,000","$44,793,222","$44,793,222"
02/26/2016,Gods of Egypt,"$140,000,000","$31,153,464","$138,836,756"
02/26/2016,Triple 9,"$20,000,000","$12,639,297","$25,943,792"
02/26/2016,Eddie the Eagle,"$23,000,000","$15,789,389","$45,060,480"
02/26/2013,Tao Jie,"$5,400,000",$0,"$4,728,896"
02/26/2011,Ultramarines,"$8,900,000",$0,$0
02/26/2010,Un ProphÃ¨te,"$13,000,000","$2,087,720","$19,910,624"
02/26/2010,Cop Out,"$37,000,000","$44,875,481","$55,909,910"
02/26/2010,The Crazies,"$19,000,000","$39,123,589","$56,445,534"
02/26/2010,The Yellow Handkerchief,"$15,500,000","$318,623","$318,623"
02/26/1999,200 Cigarettes,"$6,000,000","$6,852,450","$6,852,450"
02/26/1999,20 Dates,"$66,000","$541,636","$602,920"
02/26/1999,8MM,"$40,000,000","$36,443,442","$96,398,826"
02/26/1993,El Mariachi,"$7,000","$2,040,920","$2,041,928"
02/26/1988,Bloodsport,"$1,500,000","$11,806,119","$11,806,119"
02/25/2011,Drive Angry,"$50,000,000","$10,721,033","$41,042,583"
02/25/2011,The Grace Card,"$200,000","$2,430,735","$2,430,735"
02/25/2011,Hall Pass,"$68,000,000","$45,060,734","$87,173,475"
02/25/2011,Des Hommes et Des Dieux,"$5,000,000","$3,954,651","$46,263,525"
02/25/2005,Cursed,"$35,000,000","$19,294,901","$25,114,901"
02/25/2005,Diary of a Mad Black Woman,"$5,500,000","$50,406,346","$50,458,356"
02/25/2005,Man of the House,"$50,000,000","$19,699,706","$22,099,706"
02/25/2004,The Passion of the Christ,"$25,000,000","$370,782,930","$622,341,924"
02/25/2000,Reindeer Games,"$36,000,000","$23,360,779","$23,360,779"
02/25/1994,Sugar Hill,"$10,000,000","$18,272,447","$18,423,914"
02/24/2017,Get Out,"$5,000,000","$176,040,665","$255,367,951"
02/24/2017,Collide,"$29,200,000","$2,280,004","$5,466,698"
02/24/2017,The Girl with all the Gifts,"$5,250,000",$0,"$4,801,837"
02/24/2017,Rock Dog,"$60,000,000","$9,420,546","$24,148,488"
02/24/2017,Bitter Harvest,"$21,000,000","$557,241","$606,162"
02/24/2015,Irreplaceable,"$600,000",$0,$0
02/24/2015,Give Me Shelter,"$250,000",$0,$0
02/24/2015,Green Street Hooligans: Underground,"$8,000,000",$0,$0
02/24/2015,Outside Bet,"$7,500,000",$0,"$13,524"
02/24/2012,Wanderlust,"$32,500,000","$17,288,155","$24,159,934"
02/24/2012,Tyler Perry's Good Deeds,"$14,000,000","$35,025,791","$35,579,177"
02/24/2012,Act of Valor,"$12,000,000","$70,012,847","$82,497,035"
02/24/2006,Doogal,"$20,000,000","$7,578,946","$28,058,652"
02/24/2006,Tsotsi,"$3,000,000","$2,912,606","$11,537,539"
02/24/2006,Running Scared,"$17,000,000","$6,855,137","$9,729,088"
02/24/2006,Madea's Family Reunion,"$10,000,000","$63,257,940","$63,320,521"
02/23/2018,Annihilation,"$55,000,000","$32,732,301","$43,070,915"
02/23/2018,Game Night,"$37,000,000","$69,179,066","$117,378,084"
02/23/2007,The Number 23,"$32,000,000","$35,193,167","$77,593,167"
02/23/2007,The Astronaut Farmer,"$13,000,000","$11,003,643","$11,141,213"
02/23/2007,Reno 911!: Miami,"$10,000,000","$20,342,161","$21,851,362"
02/23/2001,3000 Miles to Graceland,"$62,000,000","$15,738,632","$18,708,848"
02/23/2001,Monkeybone,"$75,000,000","$5,409,517","$5,409,517"
02/23/2000,Wonder Boys,"$35,000,000","$19,389,454","$33,422,485"
02/23/1996,Unforgettable,"$18,000,000","$2,483,790","$2,483,790"
02/23/1996,Rumble in the Bronx,"$7,500,000","$32,281,907","$36,238,752"
02/23/1996,Mary Reilly,"$47,000,000","$5,707,094","$12,900,000"
02/23/1990,The Blood of Heroes,"$7,700,000","$882,290","$882,290"
02/23/1966,Harper,"$3,500,000","$12,000,000","$12,000,000"
02/23/1951,Quo Vadis?,"$8,250,000","$30,000,000","$30,028,513"
02/22/2019,How to Train Your Dragon: The Hidden World,"$129,000,000","$160,791,800","$519,258,283"
02/22/2013,Inescapable,"$4,000,000","$4,327","$4,327"
02/22/2013,Dark Skies,"$3,500,000","$17,418,667","$27,704,111"
02/22/2013,Snitch,"$15,000,000","$42,930,462","$57,907,734"
02/22/2008,The Signal,"$50,000","$251,150","$406,299"
02/22/2008,Witless Protection,"$7,500,000","$4,151,836","$4,151,836"
02/22/2008,Be Kind Rewind,"$20,000,000","$11,175,164","$30,894,247"
02/22/2008,Vantage Point,"$40,000,000","$72,266,306","$150,886,329"
02/22/2008,Charlie Bartlett,"$12,000,000","$3,950,294","$5,295,909"
02/22/2008,Die FÃ¤lscher,"$6,250,000","$5,488,570","$20,199,663"
02/22/2002,Dragonfly,"$60,000,000","$30,063,805","$30,063,805"
02/22/2002,Queen of the Damned,"$35,000,000","$30,307,804","$30,307,804"
02/22/2002,Sex with Strangers,"$1,100,000","$247,740","$247,740"
02/22/2002,Mean Machine,"$4,500,000","$92,723","$92,723"
02/22/2002,Monsoon Wedding,"$1,200,000","$13,876,974","$27,025,600"
02/22/1934,It Happened One Night,"$325,000","$2,500,000","$2,500,000"
02/21/2020,Call of the Wild,"$82,000,000",$0,$0
02/21/2014,Pompeii,"$80,000,000","$23,169,033","$108,469,033"
02/21/2014,3 Days to Kill,"$28,000,000","$30,697,999","$38,959,900"
02/21/2008,Genghis Khan: To the Ends of the Earth and Sea,"$30,000,000","$3,892","$4,874,498"
02/21/2003,The Life of David Gale,"$50,000,000","$19,694,635","$28,920,188"
02/21/2003,Old School,"$24,000,000","$75,155,000","$86,765,463"
02/21/2003,Gods and Generals,"$55,000,000","$12,882,934","$12,923,936"
02/21/2003,Dark Blue,"$15,000,000","$9,237,470","$12,262,065"
02/21/1997,Blood and Wine,"$26,000,000","$1,083,350","$1,083,350"
02/21/1996,Bottle Rocket,"$5,000,000","$407,488","$407,488"
02/21/1992,Radio Flyer,"$35,000,000","$4,651,977","$4,651,977"
02/21/1986,Nine 1/2 Weeks,"$18,000,000","$6,734,844","$6,734,844"
02/20/2015,"McFarland, USA","$17,000,000","$44,480,275","$45,707,924"
02/20/2015,The DUFF,"$8,500,000","$34,030,343","$43,528,634"
02/20/2015,Hot Tub Time Machine 2,"$14,000,000","$12,314,651","$12,826,644"
02/20/2009,Fired Up,"$20,000,000","$17,231,291","$18,608,570"
02/20/2009,Madea Goes To Jail,"$17,500,000","$90,508,336","$90,508,336"
02/20/2004,Confessions of a Teenage Drama Queen,"$15,000,000","$29,331,068","$33,118,854"
02/20/2004,Welcome to Mooseport,"$26,000,000","$14,469,428","$14,469,428"
02/20/2004,The Blue Butterfly,"$10,400,000","$1,610,194","$1,610,194"
02/20/2004,Against the Ropes,"$39,000,000","$5,881,504","$6,429,865"
02/20/2004,Eurotrip,"$25,000,000","$17,718,223","$20,718,223"
02/20/1998,I Love You â¦ Don't Touch Me!,"$68,000","$33,598","$33,598"
02/19/2016,Forsaken,"$18,000,000",$0,$0
02/19/2016,Race,"$5,000,000","$19,115,191","$23,745,772"
02/19/2016,Risen,"$20,000,000","$36,880,033","$46,255,763"
02/19/2016,The Witch,"$3,500,000","$25,138,705","$40,454,520"
02/19/2016,Mei Ren Yu,"$60,720,000","$3,229,457","$554,516,671"
02/19/2010,The Good Guy,"$10,000,000","$100,688","$106,460"
02/19/2010,Blood Done Sign My Name,"$10,000,000","$109,383","$109,383"
02/19/2010,Defendor,"$3,750,000","$44,462","$44,462"
02/19/2010,Shutter Island,"$80,000,000","$128,012,934","$299,461,782"
02/19/2010,The Ghost Writer,"$45,000,000","$15,541,549","$65,532,491"
02/19/2010,Le Petit Nicolas,"$30,000,000","$201,857","$52,339,566"
02/19/2002,Reign of Fire,"$60,000,000","$43,061,982","$82,150,183"
02/19/1999,Office Space,"$10,000,000","$10,827,813","$12,179,708"
02/19/1999,Jawbreaker,"$3,000,000","$3,076,820","$3,076,820"
02/19/1993,Army of Darkness,"$11,000,000","$11,502,976","$21,502,976"
02/18/2011,I am Number Four,"$50,000,000","$55,100,437","$146,195,159"
02/18/2011,Unknown,"$40,000,000","$63,686,397","$136,123,083"
02/18/2011,"Big Mommas: Like Father, Like Son","$32,000,000","$37,915,414","$82,332,450"
02/18/2005,Son of the Mask,"$100,000,000","$17,018,422","$59,918,422"
02/18/2005,Der Untergang,"$13,500,000","$5,501,940","$93,631,744"
02/18/2005,Constantine,"$75,000,000","$75,976,178","$221,594,911"
02/18/2005,Because of Winn-Dixie,"$15,000,000","$32,647,042","$33,508,485"
02/18/2000,The Whole Nine Yards,"$24,000,000","$57,262,492","$85,527,867"
02/18/2000,Boiler Room,"$9,000,000","$16,963,963","$28,773,637"
02/18/2000,Pitch Black,"$23,000,000","$39,235,088","$53,182,088"
02/18/2000,Hanging Up,"$40,000,000","$36,037,909","$51,867,723"
02/18/1994,On Deadly Ground,"$50,000,000","$38,590,458","$38,590,458"
02/18/1983,Lovesick,"$10,100,000","$10,143,618","$10,143,618"
02/17/2017,The Great Wall,"$150,000,000","$45,157,105","$334,486,852"
02/17/2017,In Dubious Battle,"$15,000,000",$0,"$214,182"
02/17/2017,Fist Fight,"$25,000,000","$32,187,017","$40,286,416"
02/17/2012,Kari gurashi no Arietti,"$23,000,000","$19,192,510","$151,496,097"
02/17/2012,This Means War,"$65,000,000","$54,760,791","$156,974,557"
02/17/2012,Ghost Rider: Spirit of Vengeance,"$57,000,000","$51,774,002","$149,217,355"
02/17/2009,Dead Like Me: Life After Death,"$5,000,000",$0,$0
02/17/2006,Eight Below,"$40,000,000","$81,612,565","$120,455,994"
02/17/2006,Date Movie,"$20,000,000","$48,548,426","$85,146,165"
02/17/2006,Winter Passing,"$3,500,000","$107,492","$113,783"
02/17/2006,Nochnoy dozor,"$4,200,000","$1,502,188","$33,913,542"
02/17/1989,Bill & Ted's Excellent Adventure,"$10,000,000","$40,485,039","$40,485,039"
02/17/1984,Footloose,"$8,200,000","$80,000,000","$80,000,000"
02/16/2018,Black Panther,"$200,000,000","$700,059,566","$1,348,258,224"
02/16/2018,Early Man,"$50,000,000","$8,267,544","$45,285,890"
02/16/2007,Ghost Rider,"$120,000,000","$115,802,596","$229,545,589"
02/16/2007,Bridge to Terabithia,"$25,000,000","$82,234,139","$137,984,788"
02/16/2001,Recess: School's Out,"$10,000,000","$36,696,761","$44,451,470"
02/16/2001,Down to Earth,"$30,000,000","$64,172,251","$71,172,251"
02/16/2001,Sweet November,"$40,000,000","$25,288,103","$65,754,228"
02/16/1996,Happy Gilmore,"$10,000,000","$38,623,460","$41,004,412"
02/16/1996,City Hall,"$40,000,000","$20,278,055","$20,278,055"
02/16/1956,Carousel,"$3,380,000",$0,"$3,604"
02/15/2013,Escape From Planet Earth,"$40,000,000","$57,012,977","$74,156,610"
02/15/2008,Diary of the Dead,"$2,750,000","$952,620","$5,394,447"
02/15/2008,Dolphins and Whales Tribes of the Ocean 3D,"$6,000,000","$7,714,996","$17,252,287"
02/15/2002,Peter Pan: Return to Neverland,"$20,000,000","$48,430,258","$109,862,682"
02/15/2002,Last Orders,"$12,000,000","$2,326,407","$2,326,407"
02/15/2002,John Q,"$36,000,000","$71,026,631","$102,226,631"
02/15/2002,Crossroads,"$12,000,000","$37,188,667","$57,000,000"
02/15/2002,Hart's War,"$70,000,000","$19,076,815","$33,076,815"
